text,label,label_name
How long does it take for me to get my new card?,4,card_arrival
Is verifying my identify important?,27,why_verify_identity
I've made more than one attempt to make a purchase and the card keeps getting declined. Why do you keep denying my transfers?,10,declined_transfer
How long does it take for my id to verify?,23,unable_to_verify_identity
I might have been charged on my debit statement by fraud.,11,direct_debit_payment_not_recognised
What ATM locations are near me?,2,atm_support
How did you arrive at the rate of exchange? I thought that I would get more cash.,29,wrong_exchange_rate_for_cash_withdrawal
Can you tell me what cards and currencies you support?,21,supported_cards_and_currencies
Help my prove my identity.,23,unable_to_verify_identity
What information am I going to have to have in order to do a transfer with my card?,22,topping_up_by_card
I've forgotten my passcode. Can I reset?,19,passcode_forgotten
What are the steps I need to do if I have a stolen card?,18,lost_or_stolen_card
"In my app, a direct debit payment that I didn't do shows up.",11,direct_debit_payment_not_recognised
I have been charged a pound for something that appears on my statement,14,extra_charge_on_statement
Where can I locate my PIN at?,17,get_physical_card
Can I have it add money at certain time intervals when I travel?,3,automatic_top_up
My card payment says pending and it hasn't changed,20,pending_card_payment
can you tell me why my transfer failed?,15,failed_transfer
Foreign currency rates were put in wrong at an ATM i used.,29,wrong_exchange_rate_for_cash_withdrawal
I don't remember my password,19,passcode_forgotten
Can I set it up to add money every few days automatically while I am traveling?,3,automatic_top_up
I have a payment which has not been approved.,20,pending_card_payment
"I made an international purchase, but the exchange rate was wrong",8,card_payment_wrong_exchange_rate
do you accept from usa credit card?,21,supported_cards_and_currencies
It's been a week since you sent my card and I still don't have it.,4,card_arrival
Show me how to verify my identity?,24,verify_my_identity
"I was attempting to purchase a golf club off eBay yesterday, but my credit card was declined. I tried multiple times, and again this morning. Can you check into my card please?",10,declined_transfer
My card payment still pending,20,pending_card_payment
Can my account be topped-up by friends of mine.,22,topping_up_by_card
Is the verification number on the top up card,25,verify_top_up
I purchased something abroad and the incorrect exchange rate was applied.,8,card_payment_wrong_exchange_rate
Can you tell me what the problem with my card is? It was declined at a restaurant today.,7,card_not_working
I need assistance with activating my new card.,0,activate_my_card
When will I have access to my pin number?,17,get_physical_card
"I already have one of your cards, how do I link them?",6,card_linking
I forgot my passcode. Now what?,19,passcode_forgotten
I haven't been able to complete any transactions on my card today. Do you know what's wrong?,7,card_not_working
My app shows a direct debit that isn't mine.,11,direct_debit_payment_not_recognised
Why is the exchange rate so exorbitant? This should have been a much higher amount of cash for that to apply.,29,wrong_exchange_rate_for_cash_withdrawal
I've tried completing a very standard transfer and have already attempted it 5 times. What's going on here? Is there a problem with your system?,15,failed_transfer
Am I able to open an account for my children?,1,age_limit
Is there a way to link cards if I have one of yours?,6,card_linking
I tried activating my card and it didn't work,0,activate_my_card
Is there a specific date i can have it delivered?,5,card_delivery_estimate
Can it be delivered on a certain date?,5,card_delivery_estimate
"I tried to make a withdrawal from the ATM, but it was cancelled.",9,declined_cash_withdrawal
Why am I being charged more ?,8,card_payment_wrong_exchange_rate
What is a disposable virtual card?,16,get_disposable_virtual_card
I could not get the ATM to work,9,declined_cash_withdrawal
I want to use my American Express for adding money into my account.,21,supported_cards_and_currencies
My throwaway virtual card won't work,26,virtual_card_not_working
My disposable virtual card is not working when I try to use it at a point of sale transaction. What do I do now?,26,virtual_card_not_working
Why is my exchange rate wrong for an item I bought?,8,card_payment_wrong_exchange_rate
How do you decide what the exchange rates are?,13,exchange_rate
Why do you need to verify my identity?,27,why_verify_identity
"Hi, I have withdrawn cash from the ATM on holiday and i guess withdrawal amount has been overcharged. I did it as i was not aware of these charges.",29,wrong_exchange_rate_for_cash_withdrawal
I think the exchange rate for the cash I withdrew wasn't correct.,29,wrong_exchange_rate_for_cash_withdrawal
Can I add a card that I just found (again) to the app?,6,card_linking
How come there is a $1 extra charge on my statement?,14,extra_charge_on_statement
Is there a fee for exchanging currency?,12,exchange_charge
"Where can I find the ""auto-top"" feature?",3,automatic_top_up
How do I transfer funds from my American Express into my account?,21,supported_cards_and_currencies
What is the exchange rate like?,13,exchange_rate
can i create my own pin right away,17,get_physical_card
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,8,card_payment_wrong_exchange_rate
Can I use my American Express card to add money into my account?,21,supported_cards_and_currencies
I am having some difficulty verifying my id.,23,unable_to_verify_identity
Which documents do I need for this identity check?,24,verify_my_identity
can I link a card of yours I already have?,6,card_linking
The card PIN is not visible anywhere?,17,get_physical_card
the card payment exchange rate is wrong,8,card_payment_wrong_exchange_rate
I was charged the wrong exchange rate on a purchase,8,card_payment_wrong_exchange_rate
I don't know where to look to find my PIN.,17,get_physical_card
"I just want to top-up, why do I need to verify anything?",25,verify_top_up
"I just got my card and want to use it, how do I activate my card?",0,activate_my_card
Where can I get my card PIN?,17,get_physical_card
Is my card broken? I can't get cash out of the ATM,9,declined_cash_withdrawal
What foreign exchange rate will I get?,13,exchange_rate
What is the current exchange rate for me?,13,exchange_rate
I was charged an extra pound.,14,extra_charge_on_statement
I want to auto top-up.,3,automatic_top_up
I've been trying to do a transfer multiple times and have failed? Is the system down?,15,failed_transfer
Could I raise a dispute for a large payment that i found out was not done by me in my couple of last statements? I am aware its delayed now. Please help me out.,11,direct_debit_payment_not_recognised
I don't know where this debit transaction on my statement came from.,11,direct_debit_payment_not_recognised
What is the source of your exchange rates?,13,exchange_rate
Please explain your exchange rate policy.,13,exchange_rate
Why is my virtual card is being declined?,26,virtual_card_not_working
Why do I need to verify the top-up?,25,verify_top_up
What do I do with my card PIN?,17,get_physical_card
What do I do? My card is broken.,7,card_not_working
Why is a payment showing up on my card as pending?,20,pending_card_payment
I ordered my card but it hasn't been delivered yet,4,card_arrival
